label,review
0,I don't write a lot about the characters.  I don't think that makes the story any better.  I think the main character is a bit of a jerk.  I don't think that is a bad thing.  I think it's because I don't feel like I know enough about him to really know the story.  I don't think I know enough about the characters to really care about them.  I think that's why
0,"So far so good, perfect for an older child.Very good quality. My son loves this!Great"
0,"It is two days before Christmas and the holiday season. I saw a lovely little book by one of my favorite authors, The Realistic Christmas Story by John Tuck. The book is a story of a little girl in a small town who is placed in a car accident. The girl is forced to take a job at the local park, and discovers the reality of her situation. She starts to live in a small town, and it is on a summer day when she meets a young man named Randy, who is a very interesting character. Randy is a very likable character, and a very believable character. Randy is a very likable character, and a very believable character. Randy is a very likable character, and a very believable character. Randy is a very likable character, and a very believable character.

The book is a good read. It is well written and very engaging. It is not a mystery, but a story of a little girl in a small town who is placed in a car accident. Randy is very likable and believable, and the story is well told.

The book is a good read. It is well written and very engaging. It is not a mystery, but a"
1,"love it. charges fast. really fast. really really fast :) When plugged in, and in use (screen on), it still charges, unlike previous adapters i used that died on me on long drives even though they were plugged in and charging."
1,I love it.  It does just what it says it will do.  My cats can drink without bending down (they're old and creaky).
1,"When I read this all I could think was that Samantha really wanted to give all of her Joss and Braden fans a Christmas present. If you love them as much as I do, you need to read this novella. Yes, I said need and not want. It answers so many of the ""what next"" questions I had, especially when it came to how they would meld their lives into their ever after considering how strong both of their personalities are. Plus, I am a sucker for a wedding. In true fashion, both Joss and Braden do their fair of messing up and their share of miscommunications. I *may* have talked (ok yelled) at my kindle a few times ;)."
1,"I purchased one from a local gear shop before heading out on a long road trip out west. It immediately leaked from the valve - with the valve closed, water drips out where the white pour spout meets the red threaded part. Upon returning from our trip, we exchanged it for another, and sure enough, it had the exact same problem, but actually leaked even worse.

I did not notice any leaking from the bag itself, though the plastic was very thin in spots. I was able to deal with the valve leak by storing it upright at all times, but it's obviously not OK to have the think leaking. I'm returning this one, and will find another brand."
1,difficult to put on...runs small..bunny was able to chew off material holding clip around neck area...
0,Exactly what I expected and it has kept the kids busy for hours.My son loves this!Great product. Great price! I am a huge fan of Tootlemania and this
1,I got the medium size for my 15 pound Chihuahua mix. It fit under the middle seat very easily I did not have to remove the bottom like other reviews have said to do. I had no problems traveling on Southwest with this carrier
0,"Have used it for 3-4 days and it does the job.

If you have a"
0,I bought these for a weekend trip and they work great. I also have a few of the other two that I've bought for camping and hiking. These are great for those that want to stay in the dark. I think it's going to be a great night light.
1,"I received a copy of this book in exchange for an honest review.
All I Want for Christmas is a Duke is an anthology about women who fall in love with dukes and their love is finally returned around Christmas time.
The first story The Duke and Duchess Trap reminded me of the Parent Trap story. The duke and duchess have twin girls and when they separate, each one takes a daughter. The girls meet a few years later in a boarding school. On Christmas break, they both return to the other parent. To get the correct daughter back, the parents must reunite.
Sophie and the Duke revolves around a duke looking for a wife by having a masked ball. He meets a childhood friend at the ball but he doesnt remember her right away. As time goes on, he gets a few clues as to who she is and realizes that she still intrigues him.
A scientific formula is the basis of The Dukes Christmas Wish. The Duke of Vale comes up with a marriage formula to get accepted into society, except he didn't figure love into the equation.
Lady Patience helps out a person stranded in a snowstorm in One Magic Season. Unbeknownst to her, it is an old flame of hers. But she cant leave him stranded to freeze. So she faces her fears and insecurities to offer him a place to stay until the storm abates.
I loved all of these stories. All good reads and clean romance. I would recommend to all romance lovers."
1,We carry this with us whenever we take the pup in the car. Great feeling that he can satisfy his thirst away from home. Works just fine.
1,"This bag is great. I have all kinds of bike bags because none really worked that well for my needs. They were either, two small or inconvenient to use. This one has a tremendous amount of space without using the expansion. It is also shaped well so it doesn't interfere with pedaling. ie your thigh doesn't hit it. Not only do I have the normal tools but I have put my big ass kryptonite chain and lock in the bag, all without using the expansion and I still have room to put a wallet and keys in there! I never use exclamation points by the way. The mounting/compression straps and connectors work well. It seems durable as well. It is so great that I plan to buy two more for other bikes."
0,"I was tired of constantly hearing the suction of these containers.  These were the perfect solution.  I am very happy with the product and am very pleased with the purchase.I have used this product several times in the past, and it works great.  I have had no issues with it.  I love the color, the size, the capacity, the size of the lid, the size of the handle, the size of the containers, and the"
1,"Molly discovers she is pregnant and then her husband leaves her. Left with nothing, Rafe enters her life & offers to help with some repairs around the house. They are very attracted to each other but are constantly fighting their feelings for each other. Slowly they give in & start building s relationship together"
1,"It does what it supposed to do, but it is not any better or clearer than the protective layer that already comes on the Google Nexus 10."
0,I am a great fan of this style. It is very comfortable and my son loves it!Great quality and fit. The fit is perfect and the fabric is soft. The material is thick and
0,"An excellent lamp, bright, good quality. The only problem is that it comes with a small screw"
1,"They changed the packaging and name. My dog is super picky, even with treats. He loves his vitamins!"
1,Bought these for our LO and he likes them so far. We will see when he's a bit older (7mo). They suck up water & you squirt the kid for endless laughs.
0,"Quiet, strong, Keeps up with the motion of the tools. I will keep my Mak"
0,"These are a little small, but I thought they would fit nicely.  They are a bit snug on my hips, but I am a 32D,"
1,"Great Boat Plug ! Wish they sold the plug only, as a spare .I leave my boat in a storage yard so I take it out."
1,Fit smaller than I expected.  If you have no womanly curves it would fit just fine.
1,My dog seemed to really love these treats.  I don't really buy lamb flavored food or treats that often so this was a difference.  He loved it!  Nice and tasty!
0,"Works great.
Super suction if hooked up to the wall.
I will keep this for the next couple of months.My dogs love this food.  My dog eats it in a very large bowl.  I mix it in with a fresh dog food.  This is a great way to keep the food fresh and fresh.  I also love the fact that it is a little heavier than I expected.  This is not a big deal for my dog because he"
1,"We have a Toshiba phone system, This system works for the price however its hard to hear at times on the other end."
0,"Too short and emotionless. The story takes you on a journey of self discovery, self healing and self-discovery.  The author shows how to get through a difficult situation and how to reach"
0,"Very comfortable sheet set. Not bulky, just very comfortable. Also, it's been used to make two extra rounds of. 357."
1,"I really like this call.  The hen calls are a good low tone, and the gobble call (watch a video) gets reply calls from turkeys almost every time.  For an inexpensive box call, I couldn't be happier."
0,"Bought this to finish up a bunch of pieces of furniture I needed to make for the bathroom. It's not the best design, but it works well and is a great value."
1,So far so good..does a great job for 100yrd spotting and boat watching at beach
1,"I can't wait for 3. I luv Logic and Gotti, and want to see them live. Rah on the other hands well you all know"
1,"Okay, I actually have one of these, was given as a gift at xmas.  It works fine, the machine is crazy simple (nothing electric, just a lever) and the CO2 cartridge is very easy to install and remove.  Because the person giving the gift bought them I have two bottles and two of the 4oz cartridges.  I personally get 11 liters from the 4oz charge (I've been keeping track to see and that's been pretty consistent).

At the moment you can at least go to Bed Bath and Beyond stores and EXCHANGE the small cartridge for $10 (buying an extra filled one off the shelf costs $20).  You just go to the cashier/service desk there and they'll have a box of refilled ones behind the counter that they'll swap with you and charge $9.99.

But they promise 16oz cartridges as an option and I have yet to find these available anywhere.  Just thinking as reading this I should contact Cuisinart and ask where I can get one.  For heavy use you probably don't want to buy one of these for yourself at least until the 16oz cartridges are reasonably available and able to be exchanged at the lower price.  I wouldn't expect to ever come out ahead on cost even with with the larger cartridge.  I mean, I can buy some bottles of plain seltzer (which is mainly what I'm making) for about 70 cents a liter.  You can get some CO2 less than that but can't get it low enough to recoup the cost of the machine I don't think.  it IS a space saver though if you're a heavy user of fizzy beverage products.  If I exchange one CO2 cartridge while the other still has some charge then I basically never run out yet only have two bottles taking space in the fridge.  Plus I'm not going through a ton of disposable bottles.  That's worth something I guess."
0,This mirror is not as clear as the mirror on my RV.  The light is brighter and the light is brighter.  I am using it in
1,Original fit bit wristband broke. This is been a great replacement. Great quality even better price.
1,I order them 9.5 instead of 9 that is my regularly worn and still too small
1,"If ever there was a an outstanding family video this is it, it captivates and entertains and tugs as all the right heart strings."
1,"For the Hornady ultrasonic cleaner.  This is for gun parts ONLY,.  Do Not use it on brass casings, nor the brass casing cleaner on gun parts.  Always use distilled water.  Technically not needed, but it will keep the machine much cleaner in the long run."
1,"I purchased one of these at Wal-Mart for $10.00. In my 50's now I always wanted to have one. I don't know why some people had issues or put it down. First off I sent for the ants which cost another $5.00 for S&H right through the website. It took 10 days to receive them, keep in mind if you live somewhere it's cold or too hot you will wait longer. After receiving the ants, only one dead one, I followed the instructions closely. First making 4 starter tunnles with the tool and then cooling down the ants in the fridge for 15 minutes then putting them in. It took less the 24 hours and the ants started working. Each ant has different jobs. Some dig, some remove debris and some just stand guard near the lid. Someone reviewed it didn't light up well; maybe they didn't put batteries in it! Mine lighted up well! The only hard part to this is the fact you have to put the whole farm in the refrigerator for at least 75 minutes to slow the ants up to clean out the debris as they are very fast and will try to escape. I have it 3 weeks so far and lost maybe 5 ants as they do die off and do not lay eggs since there is no queen. Like any other creature sometimes they dig other times they rest.  I do believe its fun to watch and well worth the 10 bucks. I guess I'm a kid at heart, get one and enjoy the fun!"
1,Love this collar. Easy to fit and very bright for walking the dogs at night.
1,"These are very sturdy and well made.

My daughter loves the faces and we use them to practice making faces and telling what they are.

They've been used as hats or balance tools for walking across. So many more uses than I would have thought."
1,"Dell laptops are not as evil as the 3 lower comments make them seem.  It takes some basic user knowledge to get accustomed with the product.  There is no need to 'knock' Dell down because of a bad user experience.

Blue screens are usually caused by bad programming or writing of software.  Blue screens have codes that say ""error: xxx""  where XXX is the name and code of the problem.  MOST bluescreens are MEMORY PARITY problems -- bad programming of software.

Dell not responding to customer issues is absurd.  I have never had that experience in the 15 years I've been contacting Dell for any situation.

My suggestion to people who have ""so much trouble"" is to figure out why others do not.  You may not realize that installing and uninstalling through the Windows installer is the proper way to install.  Installing through each individual programs installer is WRONG.  This advice will fix 9% of problems out there dealing with ""my laptop is slow now!"""
0,A very study piece!  We have had the wooden part of the cup for a couple of years
0,"Since we saw the Avengers movie, I thought it was a great idea for a child to play with.  The game is easy to understand and is fun to play.  I would definitely recommend it.  It's a great addition to any Avengers collection.I purchased this for my 5"
0,"Professional football player Bryan Townsend, has been an injured football player since age 12. He was injured in a car accident and is now recovering. He is running from the hospital and is determined to go to college.

He is a college football player but he is still in college. He is a fast runner but is determined to get better at it. He is a strong character but will he be able to compete?

We see two men who are a perfect match for each other. They are both young and intelligent. They are both very passionate and protective of one another.

I enjoyed this book. I really enjoyed the characters. I loved the plot. I loved the characters. I loved the story line. I loved the twists and turns. I loved the ending. I was really happy with this book. I look forward to reading more books by this author.

I received this book as a gift from the author."
1,"Bwa ha ha -- the master of the midnight movie is back, after far too long an absence from the scene, with what one might actually accept as the ultimate ""grrl power"" flick.

But acceptance is not Henenlotter's purpose here.  His aim as usual is to entertain, shock, and amuse, and he attains his goals on his accustomed shoe-string budget.

Indeed, part of the fun of this DVD is listening to the commentary, in which the outre auteur and his young white-boy-rapper producer describe the guerilla movie-making techniques they employed to realize this bizarre sexual fantasy.  The fact that they accidentally set fire to the 150-year-old mansion they rented for a whopping $4,000 as the film's primary location -- and then extinguished the flame with diet soda -- gives you some clue that this was not a normal shoot!

And then there are the purple-hued ""penis-cam"" shots...

Suffice it to say that if you enjoy ""Something Weird"" videos, you will likely enjoy this film, which also features one of the most tragic ""happy endings"" you will ever see.

As the director says on the commentary, at the consummation of this unusual love story, ""Now there's something you don't see every day.""  That's what makes this film -- and Henenlotter himself -- so special..."
1,"I liked that I found 3 different sizes of scoops. I use them for a lot of things. Good price, good value."
0,"I cannot understand why anyone would do that.  I've tried other Bluetooth speakers, but the speaker is so small that it's not worth mentioning.  I think the reason I bought this speaker was to replace the old Bluetooth speaker, which is"
1,work great and hold a charge for a dozen uses
0,I LOVE THE FLARE AT THE TOP OF THE DRESS!!!  I also have a large bust. 
1,"I was pondered the mystery of the voices from movie previews-parts of this are hilarious, I want to do voice over work and can relate - I didn't give 5 stars though because some parts drag and some are predictable and cheesy but overall I liked it and I'd you like mockuments and movies you should enjoy it."
0,"This contains a spoiler.

An excellent film. The story is well-written and the acting is top notch.

I had to watch it again and again to understand the significance"
0,"After hearing so much about this product, I thought it was a great idea to purchase this one.

I had a friend who has a dog that was diagnosed with a very sensitive ear. She had severe ear infections, which can cause ear infections. This is a great product for the ear. It is very easy to put on, and"
1,"My son received this for Christmas. He loves it. We both agree that we wish it didn't have the red tip, but understand why it does. This is well made, unlike some other received stated. Might even surprise my daughter with the pink one."
0,"I installed them in my old computer and they work fine.

If you have a computer with a hard drive, you will be able to get the SSD to work with it. The only thing I wish it had been a"
0,"This book depicts life in a post-apocalyptic world.  The author makes the reader feel the difference between living in a post-apocalyptic world and living in a post-apocalyptic world.  It is a good read, especially for those who enjoy science fiction.

I received a free copy of this book from NetGalley in exchange for an honest review.I love reading about the lives of the characters.  The books are great and a must read for anyone who loves to read about the lives of the characters.I loved this book!  I just couldn't put it down and am looking forward to the next one.  This book is a must read for all of us.  I couldn't put it down and am looking forward to the next one.  This is a MUST read for all"
0,"First bow I've owned, took it on the field and shot it all day long."
0,"Easy to install. Could probably use a little more light.works great.Nice little light.  Works as advertised.  The plastic parts are very sturdy, and the cover is very sturdy.  The bulb is very bright, which is good for the price.  I would definitely recommend this light.I love these lights!  I have had"
0,This has been a great purchase. The quality is good and it fits my bag well.
0,"I'm not up to date on the specs of the bulb but it's close enough to what I can get from the Amazon box.

I have the T20 bulb in it and it works great.  It's a little thin on the bottom but it's still very bright.  It's a great bulb to have in your toolbox.  It's a little heavier than I expected but it's still very bright.  The only negative I have is that I have to press the button to get it to turn on.  I'm very disappointed with this bulb.

Overall I am very happy with this bulb and I have been using it for over a year now.  I like the fact that I can get"
0,"Loved this story!  Not only did the characters develop in depth, but also the story was full of suspense and excitement. I look forward to the next book in the series. I enjoyed this book. It was good, but it had some issues with the story. The first one was a bit predictable, the second one was a bit more interesting."
0,"Pros: lightweight carbon trekking poles, an easy to carry and carry handle, and a sturdy handle.

Pros: the best seat, solid construction, the lightest price, and the best quality.

Cons: the handle is a little loose. I use it for hiking and it gets a bit tight with time.

I had to return it due to the fact that it is very heavy. I tried to return it to Amazon but they didn't respond to my emails.

I would recommend this trekking poles"
0,Karins books have all been written by people with very high class backgrounds. This book is a great read
0,"I have to admit that I have never read a book that didn't make me laugh.  It is so funny.  I am a huge fan of Toni and it is so funny.  I look forward to reading more from this author.This was an excellent read. The characters were well developed and the story flowed nicely. I can't wait to see what happens next. I highly recommend this book to anyone who loves a good romance. I have a hard time putting down this book. I highly recommend this book.I absolutely loved this book.  I was just so excited to read it and read it again.  It was a sweet story.  It had a wonderful story line that kept you guessing until the very end.  I can't wait to see what happens with the other characters.  I received this book for an honest review.This was a really good read.  It was not a bad book, but it was not the end of the world.  It just left me hanging.

I loved the characters and the plot line.  I loved the way the author made the story line work.  I would have liked to see"
1,"You get what you pay for. Rubber is thin, but kids had fun."
1,Great product but they run very small.  Bought 2 X-LARGE because of other reviews and puppy outgrew in a month.
0,Love them!! Great flippies plus they fit well!!Wife loved it.
1,"Received the item promptly, exactly as described. Works well. I would buy from them again."
1,Somewhat lose despite being size 5. Good to use during the summer
0,"Shoe looks great out the box. The only problem is that it's a little too large. It is so small that it looks like a small, but if you're a size large,"
1,I really enjoyed reading this book and can't wait to read the rest of the series. I loved the characters and the story line.
0,This series just gets better. I love the characters and the history. I would recommend this series. Great job!I liked this book but the writing was a bit slow. The story was a little rushed. I would read it again if I could. The author does a great job with the characters. I found myself rooting for the characters and I loved how they all made it through their lives. I highly recommend this book. I enjoyed this book. I love how the author wrote the story. I love the way the author moved the story along. I just wish there was more of a epilogue. This was a good read. I found myself wanting more. I found myself rooting for the heroine to get away from the bad guys. I like how the characters were in a better place. I liked how the story was told. I will definitely read the next one. I enjoyed the story. It was a quick read. I liked that the author didn't just draw me in.
1,It all went as promised. Product arrived ahead of promised time.
0,My dogs love this perch!  I have a very picky dog and this perch helps them to get a little comfortable in the house.  The dog is tall so it is easy to put on and
0,"A real delight and long time love story with lots of action and suspense!This book was awesome. I read it in one sitting, and it is the beginning of a new series. The story was well written and kept me engaged. The characters are well developed and the characters are well developed. I recommend this book to anyone who loves a good romance and a good story."
0,"Very nice light, works well, looks nice and the materials are good.  I have a few of the other two"
1,"Great product, Every thing that it promised was accurate, Have only used the cold function can not rte the hot."
0,"I have two small breed dogs and I thought it would be a nice addition to the litter box. The top is a nice bright color and is easy to clean. I used this to clean my older cat's litter box, and it did not come with a large filter."
0,"tried to care, but couldn't, and eventually, the relationship just wasn't as close as I expected"
1,"So far I'm liking it. A bit larger than expected but I've never had a futon before so I had no idea what to expect. Took a bit longer to assemble than some people here stated but I must be really slow, LOL! Just have to make sure you follow the directions but otherwise no issues. Time will tell how it holds up..."
0,I loved this whole series.....I loved it and the characters. I will definitely be reading the next one.I read this book in the last few days and have enjoyed it. The characters are well written
0,"they look pretty, will see some wear and tear on them but overall they are just the right size"
0,"I've read all of his books and I am very pleased with how they all have the same theme.

I had a lot of fun with this book and I'm sure it will be a good"
1,100 percent satisfied. The quality is great. I have it as a gift and plan to order more. It even came with 2 extra chains that were different lengths.
1,Smell is suuuuper strong.. But seems to be working well. Haven't seen a single flea since applying.
1,Terrific slacks at a phenomenal price.  He tried various Haggar slacks on in a local department store and knew the exact waist and inseam size to order.  We were actually a bit worried because the price was so good.  But...low and behold!  Fabulous fit and terrific quality at a perfect price.
1,"I've been using the Frigidaire Professional Programmable Water Kettle several times a day and I have not once been disappointed! This kettle has several improvements over my previous electric kettle. First, the water tank holds 1. 7 liters so I do not need to continually fill the kettle. When I fill the kettle with filtered water in the morning, it lasts all day and into the evening without refilling. My previous kettle would only make three cups of tea before refilling and this kettle makes 7 cups of tea. Second, the water temperature is controlled with a digital display. The temperature is measured in Fahrenheit on the top of the kettle. The settings include 175F (green tea), 185F (white tea), 195F (oolong tea), 200F (french press coffee), 212F (black tea). When I played with different settings and the same tea flavor, I would get different results. Temperature matters! The kettle automatically remembers the last setting and all I need to do is push start/stop to create a new pot of water. Finally, the kettle has a ""wow"" factor with multi-color lights! As the water heats up, the handle changes color from green to blue to purple to red to orange, indicating the temperature of the water. My kids and husband thought it was ""cool"" to watch the light show. I did observe condensation in the handle once the kettle cools down. This kettle is a huge improvement over my previous kettle (utiliTEA Variable Temperature Electric Kettle). My previous model had a temperature control knob that you turn right or left. and I never really knew how to get the temperature correct! Now when someone in my family adjusts the temperature of the water on this kettle, I will see the numeric temperature before pouring water over my tea leaves. If you like tea then you'll like this kettle! I'm very fussy over my tea as well as my kettle. UPDATE 2016: Three years later and it still works great! Everyone in my family uses this kettle and it's been reliable and efficient."
0,"As always K. Bromberg delivers a real, believable, and engrossing read."
0,I paid $89. 99 for this and it arrived on time. I will keep my review in order to share my experiences. The headphones fit snugly and the sound is clear. The ear cups are well padded and the ear pieces are comfortable. I like the snug fit and the volume control. I have also noticed that the headphones are slightly uncomfortable on my hands. I will continue to purchase more of these headphones as I need them for some other activities.
0,V.M. Black is a wonderful storyteller.  Her characters are complex and relatable.  The story follows the story of the couple who have
1,"This diffuser works quite well.  Please see the 3 pictures I uploaded.  The figure was 5.5"" high and 3 feet away.  The wall was 14"" behind the figure.  Pictures were taken at 70mm zoom setting (full frame equivalent of 105mm).  Even with the camera at automatic mode, I still had to increase exposure by +2/3 stops to get equivalent exposure as the picture w/o diffuser.

If your lens does not rotate during focus, then you should attached it close to the front of the lens.  When you zoom to telephoto, the diffuser is pushed even farther from the flash, making the diffused lighting even more effective.  This is great for macro photography.

The diffuser is rather large (12"" total height).  When attached to my Nikon 18-105mm lens with a 67mm filter, the hole and the elastic band are almost at their maximum.  The diffuser flops in the wind a bit and will flop even more if your lens is smaller.  I found it easier to mount the diffuser with the lens cap still on the lens.

The carrying pouch is much bigger than needed.  You can just wrap the folded diffuser with a rubber band and put it in your pocket.  I don't think getting it slightly dirty will affect the use of it at all.  Overall, quite happy with this diffuser."
0,"Astrid is living in fear.  She is pregnant and has two children.  She is afraid of losing them.  She is afraid of losing her son, Tysh, and her sister, Chloe.  She is afraid of losing her son.  She is afraid of losing her husband and a child.  She is afraid of losing her husband and a child.  She is afraid of losing her sister and her life.  She is afraid of losing her husband and a child.  She is afraid of losing her husband. "
1,"I absolutely love this device, I have replaced most receptacles with these around the house. giving us 15am usb ports which quickly charge devices such as smart phones, tables, portable gaming consoles and Bluetooth speakers. get this now, all you need is basic understanding and safety to install this. you will love it."
1,This book will haunt you. Truth is stranger than fiction. Outstanding chronology of the events that fill the horrific chapters of the mistreatment of the American Indian by the US Army and the brutality of those Indians.  The gory extinguishing of cultures. The author hits it out of the park. This book belongs on any American history book shelf.
0,Darling Belle Barbie!  My daughter loves it!  Her pink hair is lovely and the baby has
0,I really like this water fountain. The design is very good and easy to use. I just use a pair of the two plastic ones. The fountain is very tall and it is easy to clean
1,"Excellent. Could be to much suction for different components, but this issue is very easy to fix. I use plumbing tee fittings to control amount of suction. Quiet operation, professional look, excellent performance. I use this pump for my manual pick and place machine and highly recommend it to others."
1,Happy happy satisfied awesome lovely thankful . I'm going to order more asap. I AM going to also order my DAUGHTER a set. I like the Length width. Thank you.
0,I ski 3-4 times a week.  I have a few cold packs that have a mesh bag.  I have had a lot of ice packs and have had a lot of cold packs that are mesh.  It does not work for me.  I have to put the mesh bag on and it goes all over the
0,It was much larger than expected. The only problem is that it's kind of hard to put the
0,"I have a few pairs of these and they work just fine.  These work well and the extra light is great.  I am using them in the kitchen, in a shed, in a closet, in the hallway, in a bedside table, and in my back yard.  They are very bright and I can see them in the dark.  I have them on all of my lights and they all have a nice white light.  I have a pair of these on my phone and they work great.  I have a couple of these on my wrist and they are perfect for the job I am doing.  They are a little too big for my pocket.  I had to buy two sets to make them.I bought these to replace my old faucets and they are great!  I have used them for almost a month now and they are well made and have a very good feel to them.  I have used them for many different things and I am very happy with them.  I have used them for everything from incandescent to fluorescent lighting.  I have used them for very small jobs, I have used them for a variety of other things including my job lighting.  I have had a lot of trouble with the little old faucets"
1,"The Fulcrum 30030-308 wireless remote LED light is a simple and effective way to add light to a room or a closet that doesn't already have a light and a light switch. It's a battery-operated setup and remarkably easy to install with double-backed tape.

In fact, there is an on/off switch on the light itself so you don't even need to use the wireless remote to control the light if you're just adding the light to a small hallway closet or under a cabinet to light up a workbench. The built-in adjustable timer works great and automatically turns off the light after a pre-selected period of time (to save battery life) if you forget to turn off the light.

My only minor complaint is about the size of this set. I'm glad the light is ""tall"" from top to bottom and ""wide"" from side to side so that the light source is large enough to be both bright and soft instead of looking like a flashlight ... but the light fixture itself is pretty ""thick"" or ""fat"" from front to back and that makes it less than ideal if you're trying to hide this light under a cabinet or on the wall in a small closet. Similarly, the remote light switch is unusually large compared to how small other wireless on/off remotes are.

Bottom line, this works and I'm mostly happy with it, but I'd be even happier if the light fixture was ""flatter"" from front to back and the remote light switch was smaller."
0,"The Saturday Review of Books (PRB) is a good resource. It's been a long time since I've read a book by this author, and I'm finally starting to get used to it. It's a great read for anyone interested in the subject. I received a free copy of this book from Netgalley in exchange for an honest review. I love reading about the lives of the young women who were on the train with a group of young men. I wanted to know how the train crew would react when they saw the girls' faces. I loved it and am glad I read it. I read it every other week."
1,"We just bought this coffee maker to replace our 15 year old Krups model.  The Krups still works fine, but it was white and various areas were starting to show brown coffee staining. The only feature change we have noticed in 15 years is that now the water comes out in a shower head spread instead of a single drip line.  This model also has a charcoal water filter packet and comes with a permanent gold-tone coffee filter.

We like the looks of this coffee maker and we notice it does not show fingerprints on the plastic coated stainless steel finish.  Some people have commented that their coffee pots drip when they pour and that some lids are hard or impossible to remove for cleaning the lid or the pot.  The pot on this coffee maker does not drip and the lid is easy to remove completely for cleaning.

Finally, we note this coffee maker has a three year manufacturer's warranty.  Hopefully, if ours lasts three years it will also last for fifteen years like our previous Krups.

Update 10/18/13:

After one year of use the lid of our DCC-2650 began to deteriorate.  Apparently the heat and steam from normal brewing caused the clear plastic coating on the lid to begin cracking and crazing.  I have posted two images of the crazed areas. The coffee maker still works perfectly, but the lid is not very attractive on our countertop."
0,"I think this is NOT a real professional quality product. I will not recommend it to anyone. Great product. Great price. I am a 32 year old man who works at a large company. I had no issues with the carpeting on the car. This is a great product for the money. I love these shorts!  I wear size 10 and they fit perfectly. They are very comfortable and I can wear them as a calf. I like that they are not too tight and they are not too tight. They are very comfortable and I feel that they are a very good addition to my wardrobe. I do recommend these shorts for any man who is looking for a good pair of shorts. Very nice leather belt. It is very comfortable. Very comfortable for my arm. My wife wears a medium. My husband is wearing a medium. They are very well made and very comfortable. Works as advertised. This is my second pair of glasses, and I really like the quality of the material. The material is thin and very soft, and it's comfortable to wear. The material is very durable, and it's a nice color. I have not had any issues with sun damage, but it's a bit of a problem when I first got these. I received these after I bought my second pair. The colors are good, and the color matched my previous pair, which is my second pair. I love the black and gold ones, and the blue ones are very comfortable."
1,"I've tried a lot of outer-eye fit goggles and after a few months, these are the best. Great water-tight fit without cranking the straps too tight, so they're comfortable for a whole workout. I retreat with anti-fog every couple weeks, and they've stay perfectly clear."
1,These were a huge success when used these to facilitate writing activities in a youth writing workshop
0,Quality is what I would expect. The quality is good but it's not a perfect fit. The bottom is too tight and the fit is too loose. This is a great buy.
1,"Addendum review.  I love this cart, right size, versatile, sturdy and mobile (have my KitchenAid mixer on top).  However, the hard plastic casters are scarring my oak hardwood floor. I have been online for hours trying to find a better replacement caster = 1/4-20 x 1"" threaded stem with SOFT rubber wheel.  Can not find all specs in one caster.  Frustrated and disappointed. Still looking...

May have found replacement casters.  Hope so."
0,Nice quality that surprised me.  The only reason I gave it 4 stars is because I just can't get
1,This was actually a birthday present from me to me!!!!  Just got it this week and I absolutley love it!!!!!  The color is gorgeous!  The leather is sooooo soft!  And I am obsessed with Fossil watches and jewelry.  Had no idea they made wallets.  Saw it on line and ordered it immediately.  Happy Birthday to me!!
0,"and finding no way out.

I'd say this book is one of the best books I've read in a long time, and I'm sure if you're a fan of the TV series, this is a good read.I absolutely loved this book! I was so excited to read it. I was also so excited to read the sequel! It was a great ending to a series I have been waiting for. I am so happy to be back with the series!I have read all of her books and the series has been really good. I was actually not sure if this book was going to be a good read but it was. I can't wait to get back into it. I have read all of her books and loved them all. It was a good read and I was really excited to see the movie. I hope she continues to write. I hope she continues"
1,A little too high for my taste.  But it is sturdy and works
1,"When Chad Douglas agreed to help Cassandra Davidson take her show horses to an event, he didn't know what he was getting intoand neither did she.
He was merely doing a favor for a friend but ended up trying to tame the spoiled little rich girl who, however, stirred powerful emotions within him.
Raised by wealthy, uncaring parents, Cassandra didn't know what discipline means, but she found out with Chad, and to her surprise, she liked it.
Sexual tension mingles with an interesting storyline, well-developed characters, and beautiful descriptions."
0,"Most people looking for a better wireless keyboard with a comfortable feel, this one is the best one.

I had a similar model before and it seemed to be a great keyboard. The only thing I didn't like about it was that it was not very compact. If you have a large laptop, it's a bit heavier, but the fact that it has a magnetic closure makes it a very comfortable"
1,"I bought it for use at work, so I use it everyday. It took some time to get used to the placement of they keys that normally would have been around the number pad area. I've had this for about a year and I still mess up sometimes and accidentally hitting the insert button instead of delete. Cons? The button placement. Lifespan of the batteries in the number pad (it's been dead for a while, but the keyboard is still operating on the same batteries that came with it). Doesn't fit in a keyboard tray correctly.

Knowing what I know now, I probably wouldn't have bought it, but it works good enough for me to keep using it."
1,"Arrived fast and fits great. Thick tablecloth and washes well, i even throw in dryer and no need to iron. A cup of water was spilled on top of tablecloth and it did it soak through to my wood table!"
1,This is a great device. I use it at ballgames because of the FM radio and the fact that it fits comfortably in my pocket. The videos play well and the available storage and SD card slot means I have plenty of ways to carry my picture along to share. The ear buds have a great sound because of the X-FI technology. I have been very pleased with this and all of the products I have purchased from Creative. Creative is a very economical alternative to the I-pod.
1,"I checked this out of the library as an audiobook.  I guess the good news is that while I won't get the 14 1/2 hours it took to get through this book, at least I didn't spend money on it.

I was intrigued by the description of the book. It sounded like an interesting story about overcoming adversity...While I understand that nobody is perfect, I felt that each of the main characters should have known better.  Also, there were a lot of unneccesary parts which made the ""story"" drag on and on.  After investing more so mch time in this story, I expected something more out of the ending!

That said, I think the narrator did a great job and her reading of each character was very distinct!"
